global_human_like_perplexity,num_edits,sequence_length,original_length
1.0002212524414062,2,156,687
1.000237226486206,2,73,342
1.080485224723816,3,196,983
1.0340533256530762,4,405,1668
1.0846850872039795,4,378,1546
1.0271728038787842,8,258,1224
1.040838360786438,2,163,757
1.159437894821167,4,184,880
1.0002307891845703,2,102,422
1.3360557556152344,7,129,616
1.410274863243103,7,130,639
1.055894374847412,2,242,1186
1.0574089288711548,9,593,2714
1.000201940536499,3,286,1190
1.1175906658172607,2,70,313
1.1200947761535645,3,165,811
1.1248465776443481,3,166,811
1.1019684076309204,2,167,791
1.1040728092193604,4,293,1439
1.3299177885055542,2,45,162
1.5064356327056885,2,48,110
1.4505215883255005,6,167,873
1.4634332656860352,6,128,593
1.3708473443984985,5,129,621
1.3038995265960693,5,104,445
1.000206708908081,2,251,1221
1.0002353191375732,2,81,398
1.000224232673645,4,136,607
1.1856616735458374,5,142,396
1.5520657300949097,5,83,273
1.233899712562561,8,216,780
1.0001931190490723,4,358,1699
1.0002188682556152,2,172,745
1.000196933746338,3,325,1332
1.0002306699752808,4,103,557
1.1342943906784058,2,44,176
1.0002893209457397,2,35,125
1.0002275705337524,2,117,588
1.0002224445343018,3,149,711
1.09707510471344,7,408,2067
1.1126699447631836,7,407,2077
1.3076190948486328,4,108,499
1.181894063949585,3,120,614
1.000212550163269,4,212,1002
1.369539737701416,8,178,903
1.1411372423171997,3,184,924
1.0002189874649048,4,171,727
1.0406837463378906,5,234,14
1.1992557048797607,3,113,560
1.0840036869049072,2,175,807
1.261785864830017,2,91,366
1.0002381801605225,2,70,354
1.1461060047149658,3,181,827
1.0002225637435913,2,148,717
1.0002720355987549,2,40,203
1.1926002502441406,1,36,159
1.0002063512802124,5,254,1190
1.0766310691833496,7,249,47
1.0001742839813232,10,625,2677
1.0575815439224243,2,308,1496
1.0776419639587402,2,258,1358
1.0002201795578003,2,163,761
1.034072756767273,4,236,1107
1.1337847709655762,1,90,439
1.0002222061157227,2,151,802
1.0549404621124268,6,561,2643
1.0867130756378174,2,169,791
1.229023814201355,2,65,324
1.2487802505493164,4,52,210
1.0002307891845703,2,102,477
1.0638527870178223,1,186,882
1.042291283607483,6,275,34
1.0243479013442993,2,362,1780
1.0469313859939575,5,181,852
1.0002166032791138,3,187,854
1.1539543867111206,7,270,1309
1.1700278520584106,2,107,500
1.000190258026123,8,385,1735
1.0002124309539795,2,213,953
1.0904669761657715,1,151,696
1.0002105236053467,7,225,999
1.1182637214660645,2,121,416
1.0344599485397339,4,233,878
1.3513892889022827,10,275,1231
1.459560751914978,5,122,584
1.1606065034866333,3,71,263
1.0002210140228271,2,158,708
1.1771256923675537,2,160,809
1.0002104043960571,4,226,1052
1.3397784233093262,10,364,1737
1.1035146713256836,1,57,256
1.0002115964889526,2,218,909
1.0002264976501465,3,121,541
1.2335917949676514,3,118,621
1.0002070665359497,2,249,1130
1.0002211332321167,2,157,739
1.0974440574645996,2,162,754
1.026511788368225,4,327,1525
1.067617654800415,3,184,941
1.0002012252807617,5,291,1379
1.0002144575119019,2,199,977
1.5395541191101074,3,56,254
1.142301321029663,2,87,411
1.202499270439148,4,141,735
1.0002343654632568,3,85,428
1.035630226135254,8,202,957
1.1789143085479736,2,89,404
1.1186720132827759,2,276,1218
1.1096842288970947,2,57,245
1.0247588157653809,4,514,2539
1.108025074005127,3,225,1184
1.0002596378326416,2,46,225
1.0344043970108032,2,343,1593
1.034323811531067,2,344,1593
1.0002080202102661,3,242,953
1.7172847986221313,11,68,279
1.2533578872680664,2,74,331
1.0001918077468872,5,370,1669
1.0921019315719604,3,144,694
1.0002331733703613,2,90,426
1.0002260208129883,2,123,605
1.049763798713684,4,169,807
1.0001888275146484,7,401,1936
1.1544723510742188,1,55,199
1.0002200603485107,7,164,625
1.086573839187622,1,90,403
1.000225305557251,4,128,544
1.0002365112304688,2,76,364
1.2963916063308716,1,49,229
1.285048007965088,1,47,211
1.0002368688583374,2,75,338
1.0001956224441528,7,336,1524
1.0249111652374268,2,285,1271
1.0002162456512451,5,189,916
1.0001823902130127,5,478,2171
1.2270852327346802,2,24,87
1.5015043020248413,1,28,98
1.0002186298370361,4,173,739
1.1159428358078003,4,501,1485
1.0783953666687012,4,577,1266
1.421042799949646,1,29,116
1.250895619392395,1,30,130
1.0002696514129639,3,41,176
1.886393666267395,1,35,172
1.0684070587158203,4,175,939
1.0002632141113281,2,44,216
1.0002151727676392,5,195,896
1.1255112886428833,1,63,277
1.1066672801971436,2,159,671
1.0227910280227661,2,317,1508
1.1035457849502563,2,153,713
1.0851600170135498,2,71,349
1.0278561115264893,6,477,2065
1.2266154289245605,2,48,246
1.000239610671997,2,66,324
1.9510284662246704,2,6,11
1.1123883724212646,1,84,397
1.2236788272857666,2,134,611
1.036728858947754,7,435,2095
1.0001945495605469,4,345,1651
1.0466501712799072,6,385,1911
1.000235676765442,2,80,412
1.0002166032791138,2,187,880
1.0221242904663086,6,475,2227
1.086743950843811,5,166,711
1.0002315044403076,2,99,515
1.180281162261963,2,134,578
1.1290874481201172,2,118,560
1.0002113580703735,2,219,1043
1.000217318534851,6,182,782
1.638461709022522,3,44,46
1.1079633235931396,4,214,869
1.2442771196365356,4,129,556
1.2476648092269897,1,37,159
1.0002365112304688,2,76,305
1.0002233982086182,4,141,556
1.544431447982788,4,59,318
1.1252270936965942,3,55,287
1.4711148738861084,3,56,316
1.0794671773910522,1,91,331
1.0690644979476929,1,90,320
1.134658694267273,11,153,572
1.133266806602478,1,59,318
1.506588101387024,5,64,292
1.0002418756484985,1,62,323
1.076965093612671,4,84,316
1.0002392530441284,2,67,289
1.0002291202545166,2,110,439
1.1518794298171997,2,106,471
1.0002233982086182,4,142,719
1.0561336278915405,1,161,719
1.7892217636108398,5,73,302
1.1585972309112549,3,123,633
1.1248846054077148,3,173,850
1.0406181812286377,8,252,16
1.0002433061599731,2,60,266
1.054370403289795,7,178,17
1.0474485158920288,7,206,20
1.1810938119888306,4,145,644
1.0002115964889526,3,218,933
1.0002350807189941,2,82,321
1.1265265941619873,5,348,1722
1.0397753715515137,3,234,1083
1.0549631118774414,5,307,1493
1.0539462566375732,4,360,1627
1.0992847681045532,2,192,936
1.0992847681045532,2,192,936
1.0283993482589722,6,443,2129
1.0001847743988037,2,447,2002
1.0386515855789185,5,374,1573
1.0002368688583374,2,75,360
1.0382429361343384,6,386,1735
1.0003283023834229,2,30,159
1.056508183479309,4,230,1102
1.0002192258834839,4,169,822
1.0002027750015259,3,280,1347
1.073728084564209,3,216,1134
1.0002318620681763,2,96,440
1.000210165977478,2,228,1112
1.000224232673645,3,136,682
1.1561756134033203,3,125,516
1.1561756134033203,3,125,516
1.0002224445343018,4,149,848
1.0002334117889404,2,89,392
1.1028475761413574,2,128,610
1.0291759967803955,5,238,1119
1.0001994371414185,2,304,1353
1.135598063468933,3,96,417
1.000186562538147,4,426,1921
1.0327028036117554,10,280,1350
1.0982396602630615,3,215,1101
1.0002260208129883,2,123,639
1.1041319370269775,5,368,1766
1.1386620998382568,1,135,546
1.1266396045684814,1,135,556
1.0478695631027222,2,163,685
1.097245454788208,2,142,629
1.0002275705337524,4,117,510
1.047159194946289,2,304,1460
1.0002578496932983,2,47,207
1.017569661140442,5,502,2236
1.1266038417816162,4,177,870
1.0001851320266724,2,443,1966
1.0001869201660156,6,422,1805
1.0767738819122314,7,198,818
1.000215768814087,3,192,851
1.0002080202102661,4,242,925
1.0001877546310425,4,413,1791
1.0113706588745117,12,1358,6247
1.0002162456512451,2,189,957
1.0002233982086182,4,142,584
1.00022554397583,3,126,663
1.1667777299880981,3,140,595
1.0553436279296875,3,138,589
1.3589438199996948,2,66,269
1.000246524810791,2,56,238
1.000239610671997,3,66,315
1.0002893209457397,2,35,157
1.1899157762527466,2,35,160
1.0002338886260986,2,87,390
1.0546510219573975,3,140,613
1.0002121925354004,4,214,971
1.000216007232666,5,190,790
1.0002081394195557,10,241,1085
1.0002107620239258,3,224,984
1.0460658073425293,2,185,905
1.0002315044403076,2,99,423
1.085659146308899,3,178,742
1.3215548992156982,3,90,437
1.1547340154647827,2,45,234
1.000199317932129,5,306,1289
1.1180256605148315,7,232,1017
1.0002331733703613,2,90,417
1.2219899892807007,3,122,566
1.3038181066513062,1,37,159
1.0002371072769165,4,74,319
1.0002455711364746,2,57,284
1.0002222061157227,5,150,678
1.0259042978286743,11,671,2785
1.1634024381637573,2,75,381
1.080180048942566,2,76,381
1.1578984260559082,1,79,461
1.0693265199661255,2,106,515
1.192718267440796,6,1263,5693
1.0488886833190918,2,183,821
1.0723320245742798,3,90,354
1.1838692426681519,3,68,308
1.043378472328186,6,211,870
1.2958563566207886,3,123,580
1.0002042055130005,5,269,1134
1.3129602670669556,3,46,199
1.0002061128616333,3,255,1278
1.0883361101150513,6,240,1137
1.0002496242523193,2,53,306
1.0366030931472778,5,223,1037
1.000231146812439,4,100,460
1.148665189743042,2,83,375
1.0002169609069824,5,184,877
1.000235676765442,3,80,376
1.0829087495803833,5,266,1201
1.1794072389602661,2,31,159
1.0002243518829346,3,134,636
1.0002360343933105,2,78,342
2.5079522132873535,2,48,196
1.0002286434173584,6,112,523
1.0002151727676392,3,195,1056
1.0002113580703735,2,219,957
1.0001918077468872,5,370,1925
1.1342486143112183,1,94,411
1.0285786390304565,2,288,1304
1.123320460319519,1,85,446
1.3951560258865356,3,71,290
1.0925171375274658,2,139,659
1.154781460762024,2,92,460
1.3253793716430664,4,27,94
1.0002720355987549,2,40,145
1.0657684803009033,4,432,2124
1.212691307067871,2,86,402
1.1094368696212769,2,145,728
1.0981223583221436,2,179,875
1.1521708965301514,4,200,918
1.4033806324005127,6,117,512
1.1484662294387817,8,256,1281
1.0002326965332031,2,92,431
1.0723450183868408,2,116,467
1.1648625135421753,15,909,4474
1.510339617729187,2,58,188
1.5043855905532837,2,58,245
1.2073094844818115,4,149,812
1.074111819267273,3,188,819
1.136716604232788,4,246,1273
1.275551199913025,4,108,496
1.140120267868042,3,217,1103
1.0002304315567017,2,104,472
1.0744634866714478,2,117,604
1.1262640953063965,2,99,483
1.2782011032104492,3,82,322
1.000218391418457,2,174,772
1.2715911865234375,1,24,128
1.0002288818359375,2,111,451
1.153849720954895,2,80,350
1.416088342666626,2,40,210
1.1275043487548828,1,102,440
1.0002272129058838,2,118,596
1.0002199411392212,2,165,677
1.13631272315979,2,104,465
1.3701733350753784,6,195,962
1.2666929960250854,4,187,921
1.0869053602218628,5,391,1758
1.295814871788025,1,44,181
1.000204086303711,4,270,1273
1.0002098083496094,3,230,1165
1.0002188682556152,2,172,736
1.0002262592315674,3,122,561
1.363057255744934,1,55,248
1.0689795017242432,3,116,523
1.0002115964889526,3,218,962
1.0002281665802002,3,114,605
1.249018907546997,3,241,1306
1.3349552154541016,5,144,651
1.2653707265853882,6,224,836
1.271170735359192,8,241,1068
1.2130820751190186,2,77,355
1.1350899934768677,2,105,467
1.000223994255066,2,137,560
1.6618127822875977,4,61,281
1.0556973218917847,2,137,718
1.0674484968185425,2,163,785
1.3678532838821411,3,119,487
1.205298900604248,2,39,184
1.000193476676941,2,355,1823
1.0002012252807617,2,291,1438
1.4772870540618896,4,81,332
1.2253056764602661,2,40,197
1.2117165327072144,5,208,880
1.3264020681381226,2,40,170
1.1111615896224976,5,149,631
1.192887544631958,6,249,1111
1.1150281429290771,4,261,1250
1.1593091487884521,4,267,1251
1.3464215993881226,3,65,297
1.2801005840301514,5,74,375
1.0002334117889404,2,89,443
1.1743220090866089,2,70,356
1.0002233982086182,2,141,710
1.1353422403335571,4,201,882
1.000231146812439,2,100,476
1.0934275388717651,2,76,383
1.0475118160247803,2,213,998
1.0002121925354004,2,214,999
1.0695977210998535,2,235,1155
1.2184414863586426,5,157,722
1.1423720121383667,2,96,463
1.3642851114273071,2,48,263
1.1349440813064575,5,271,1213
1.0001870393753052,1,7153,30326
1.0001870393753052,1,6385,28889
1.3057384490966797,2,91,408
1.0003089904785156,2,32,101
1.437841534614563,1,70,53
1.0004616975784302,2,23,80
1.000647783279419,2,19,64
1.0011272430419922,2,14,44
1.2977827787399292,2,18,59
1.0383461713790894,1,175,770
1.1296360492706299,2,93,400
1.0592384338378906,2,225,1089
1.27756667137146,4,76,328
1.4189962148666382,1,33,169
1.0990509986877441,2,152,683
1.0205342769622803,2,774,3365
1.0002447366714478,2,58,240
1.0002365112304688,2,76,389
1.00022554397583,2,126,612
1.0002307891845703,2,102,416
1.0001695156097412,4,893,4452
1.1003830432891846,2,59,254
1.0717509984970093,1,102,475
1.0002063512802124,3,254,1210
1.0001951456069946,2,340,1573
1.0001952648162842,3,339,1760
1.0001699924468994,3,806,4188
1.0002343654632568,4,85,366
1.0002520084381104,3,51,273
1.1333026885986328,3,120,565
1.1434859037399292,2,104,370
1.000225305557251,2,128,525
1.0002306699752808,3,103,561
1.2644702196121216,3,49,171
1.1522737741470337,9,241,1014
1.0174798965454102,1,454,2351
1.0711278915405273,3,103,459
1.870215892791748,6,89,356
1.0873438119888306,2,69,294
1.176468849182129,2,121,608
1.04061758518219,4,164,827
1.0002214908599854,3,155,722
1.041410207748413,2,337,1686
1.0001698732376099,13,951,4878
1.123498797416687,3,161,769
1.0999566316604614,2,154,743
1.091413974761963,7,154,733
1.00022554397583,2,126,622
1.0002379417419434,2,71,340
1.000218391418457,3,175,871
1.0002291202545166,2,110,545
1.123504638671875,3,322,1612
1.0471190214157104,1,166,950
1.1556645631790161,2,79,393
1.3535548448562622,2,43,197
1.0869027376174927,12,428,1913
1.1613948345184326,2,87,369
1.0001870393753052,29,2270,10482
1.0639680624008179,1,116,488
1.0568382740020752,2,118,492
1.1242914199829102,1,118,491
1.077319622039795,6,102,485
1.0001826286315918,4,474,1519
1.165116310119629,1,99,396
1.4268379211425781,1,50,202
1.174103856086731,5,212,980
1.1114331483840942,2,143,752
1.1906298398971558,2,76,363
1.0002418756484985,2,62,339
1.2558485269546509,2,81,453
1.160510778427124,2,83,465
1.075302004814148,2,175,844
1.3621799945831299,2,32,142
1.0896687507629395,1,279,1313
1.1469979286193848,6,160,751
1.0306191444396973,2,346,1607
1.2203433513641357,2,70,365
3.771176338195801,2,140,411
3.009058952331543,2,163,492
1.2524173259735107,1,47,258
2.5399365425109863,1,11,49
1.0836035013198853,2,111,508
1.152206540107727,4,156,801
1.0831948518753052,2,99,445
1.1649736166000366,6,253,1230
1.32161545753479,2,84,387
1.2693756818771362,2,90,402
3.0604798793792725,2,12,37
1.122182846069336,5,280,1339
1.1824628114700317,3,137,658
1.4392162561416626,4,84,399
1.0002520084381104,3,51,239
1.4426461458206177,5,95,376
1.1655458211898804,2,37,176
1.1941202878952026,3,67,317
1.10268235206604,2,124,590
1.0708138942718506,2,201,920
1.362602710723877,7,125,664
1.1753147840499878,3,135,510
1.123026728630066,4,116,499
1.3757357597351074,11,235,1057
1.1225420236587524,1,87,418
1.4000070095062256,1,53,271
1.13443922996521,1,9,24
1.117761254310608,3,195,902
1.0892537832260132,5,87,328
1.1005152463912964,3,137,647
1.3573516607284546,7,147,603
1.118491768836975,2,120,511
1.0002079010009766,2,243,1218
1.1708883047103882,4,63,250
1.0002747774124146,3,39,183
1.0470393896102905,2,139,723
1.17905855178833,2,73,360
1.2206335067749023,4,140,614
1.0579090118408203,2,263,1245
1.0443238019943237,3,179,489
1.1635152101516724,4,75,327
1.270097255706787,1,46,219
1.2924164533615112,11,339,1624
1.0002214908599854,2,155,717
1.1359790563583374,3,143,750
1.0013093948364258,1,13,53
1.0002281665802002,3,114,554
1.0002331733703613,3,90,460
1.3833081722259521,1,51,281
1.0002316236495972,2,98,478
1.3004570007324219,6,167,885
1.197746992111206,3,164,737
1.0002291202545166,2,110,476
1.6556376218795776,4,89,436
1.6550467014312744,1,29,69
1.1493507623672485,2,33,83
1.3638333082199097,7,150,730
1.2021509408950806,2,76,354
1.1321061849594116,3,171,823
1.0003089904785156,2,32,135
1.534923791885376,9,160,796
1.0883711576461792,3,232,1074
1.2549587488174438,2,68,345
1.238163948059082,3,55,309
1.0597898960113525,4,106,411
1.1699345111846924,1,70,309
1.2292311191558838,2,73,344
1.2098468542099,3,92,413
1.347137212753296,8,188,880
1.2064357995986938,2,76,342
1.120665431022644,4,185,953
1.150351881980896,2,82,421
1.0832579135894775,1,94,410
1.0002447366714478,3,58,276
1.3488714694976807,24,629,3028
1.0409886837005615,9,300,18
1.0004323720932007,1,24,97
1.158614158630371,7,371,1743
1.0490142107009888,3,301,1435
1.1878674030303955,1,87,382
1.4156489372253418,4,60,309
1.2390979528427124,2,54,258
1.2269866466522217,3,107,514
1.3236035108566284,5,133,647
1.0838004350662231,32,2128,9292
1.2956207990646362,4,120,574
1.2547872066497803,2,47,269
1.315826416015625,4,102,423
1.479361653327942,8,231,1057
1.072938323020935,2,133,631
1.0002334117889404,2,89,410
1.13877272605896,3,196,894
1.1093549728393555,3,191,970
1.2787299156188965,4,163,632
1.0002447366714478,2,58,265
1.051529884338379,3,484,2091
1.1685612201690674,4,216,983
1.1585607528686523,4,200,935
1.1155885457992554,2,124,612
1.2144583463668823,8,293,1557
1.0002400875091553,2,65,332
1.184855341911316,3,157,740
1.0520164966583252,5,419,1987
2.685413122177124,2,17,76
1.4418457746505737,4,70,306
1.3267253637313843,2,73,387
1.3223813772201538,2,48,227
1.1392496824264526,8,411,1924
1.0002248287200928,2,131,600
1.1189459562301636,5,309,1565
1.3890752792358398,8,217,1189
1.3399869203567505,7,169,738
1.125048041343689,2,114,535
1.5195469856262207,5,112,506
1.0825402736663818,2,107,494
1.1709238290786743,1,66,317
1.1193368434906006,1,135,604
1.1604870557785034,3,139,589
1.0330396890640259,5,321,10
1.2671034336090088,2,104,432
1.115943431854248,3,158,785
1.2497544288635254,7,221,1106
1.1787512302398682,2,86,398
1.4550707340240479,3,85,396
1.3722193241119385,3,50,171
1.1105605363845825,2,109,568
1.1005340814590454,4,128,591
1.7638492584228516,2,24,124
1.1079264879226685,2,92,406
1.2308343648910522,2,60,270
1.0002310276031494,2,101,417
1.1900092363357544,2,84,389
1.6469085216522217,2,37,127
1.1976619958877563,9,373,1687
1.4498270750045776,2,18,91
2.0457937717437744,1,7,29
1.2038776874542236,2,48,200
1.2766497135162354,2,64,314
1.000198483467102,5,312,1468
1.0527721643447876,2,144,701
1.3373874425888062,4,158,736
1.1405084133148193,4,226,1094
1.0002111196517944,4,222,1056
1.141969919204712,4,209,985
1.0002384185791016,2,69,338
1.1570199728012085,6,243,1227
1.0744757652282715,2,218,1111
1.000224232673645,2,135,653
1.1353317499160767,1,55,242
1.1133745908737183,3,164,762
1.1365089416503906,4,226,1040
1.190373420715332,4,111,528
1.094068169593811,2,145,658
1.170220136642456,5,276,1366
1.2118877172470093,1,100,471
2.0872554779052734,2,29,116
1.616563320159912,4,37,185
1.0002341270446777,2,86,413
1.1293095350265503,3,103,470
1.2101560831069946,4,168,822
1.0002520084381104,2,51,246
1.0002329349517822,2,91,386
1.452558159828186,3,101,371
1.2378344535827637,11,440,2004
1.6162132024765015,1,18,49
1.1632957458496094,3,146,647
1.2206699848175049,7,248,1137
1.0662583112716675,1,244,1115
1.341832160949707,10,258,1235
1.9371916055679321,4,38,163
